Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1781558476,10,,Aggregated,4.800000,0.000000,13,27,32,38,72,83,87,120,200,200,200,107,2,13,26.535438112152033,2.36855100001776,199.6008249999477,2613.5981308411215
1781558477,10,,Aggregated,4.500000,0.000000,13,26,32,38,70,83,87,120,200,200,200,111,2,13,25.92923014414659,2.36855100001776,199.6008249999477,2625.927927927928
1781558478,10,,Aggregated,4.900000,0.000000,13,26,32,38,70,83,87,120,200,200,200,117,2,13,25.21560329060022,2.36855100001776,199.6008249999477,2596.5299145299145
1781558479,10,,Aggregated,4.900000,0.200000,13,26,31,37,64,75,87,120,200,200,200,123,2,13,24.65247458536762,2.36855100001776,199.6008249999477,2508.1382113821137
1781558480,10,,Aggregated,5.000000,0.200000,13,26,30,35,64,75,87,120,200,200,200,127,2,13,24.323852858269962,2.36855100001776,199.6008249999477,2522.4251968503936
1781558481,10,,Aggregated,5.000000,0.200000,13,26,30,35,64,75,87,120,200,200,200,129,2,13,24.219355046512618,2.36855100001776,199.6008249999477,2492.4496124031007
1781558482,10,,Aggregated,5.100000,0.200000,13,26,29,32,62,75,87,120,200,200,200,135,2,13,23.712678125926452,2.36855100001776,199.6008249999477,2612.3703703703704
1781558483,10,,Aggregated,5.000000,0.200000,12,25,28,32,62,75,87,120,200,200,200,139,2,12,23.1676724820146,2.36855100001776,199.6008249999477,2757.5539568345325
1781558484,10,,Aggregated,4.900000,0.200000,12,25,27,32,53,75,87,120,200,200,200,146,2,12,22.625161212328734,2.36855100001776,199.6008249999477,2839.0342465753424
1781558485,10,,Aggregated,5.000000,0.200000,12,25,27,32,53,75,87,120,200,200,200,150,2,12,22.375815146666202,2.36855100001776,199.6008249999477,2838.24
1781558486,10,,Aggregated,4.800000,0.200000,12,24,27,32,52,75,86,120,200,200,200,153,2,12,22.171946091502296,2.36855100001776,199.6008249999477,2800.6470588235293
1781558487,10,,Aggregated,5.100000,0.200000,12,23,27,31,52,75,86,120,200,200,200,160,2,12,21.794245156247882,2.36855100001776,199.6008249999477,2713.29375
1781558488,10,,Aggregated,4.800000,0.200000,12,22,26,30,51,74,86,120,200,200,200,164,2,12,21.47482159146229,2.36855100001776,199.6008249999477,2778.640243902439
1781558489,10,,Aggregated,4.600000,0.000000,12,19,26,30,51,74,86,120,200,200,200,168,2,11,21.201169184522648,2.36855100001776,199.6008249999477,2783.3273809523807
1781558490,10,,Aggregated,4.800000,0.000000,11,19,26,29,49,74,86,120,200,200,200,173,2,11,20.929488601154844,2.36855100001776,199.6008249999477,2829.0520231213873
1781558491,10,,Aggregated,4.600000,0.000000,11,18,26,28,49,74,86,120,200,200,200,178,2,11,20.596238337076826,2.36855100001776,199.6008249999477,2821.191011235955
1781558492,10,,Aggregated,4.500000,0.000000,11,17,26,28,47,74,86,120,200,200,200,183,2,11,20.21859899999872,2.36855100001776,199.6008249999477,2911.907103825137
1781558493,10,,Aggregated,4.600000,0.000000,11,18,26,28,47,74,86,120,200,200,200,185,2,11,20.14850190810685,2.36855100001776,199.6008249999477,2935.345945945946
1781558494,10,,Aggregated,4.800000,0.000000,11,18,26,27,46,74,86,120,200,200,200,191,2,11,20.033197602092823,2.36855100001776,199.6008249999477,2908.6649214659687
1781558495,10,,Aggregated,4.800000,0.000000,11,17,26,27,46,74,86,120,200,200,200,196,2,11,19.770136908161884,2.36855100001776,199.6008249999477,2948.826530612245
1781558496,10,,Aggregated,4.700000,0.000000,11,15,26,27,40,72,86,87,200,200,200,202,2,11,19.45541917326625,2.36855100001776,199.6008249999477,2932.292079207921
1781558497,10,,Aggregated,4.500000,0.000000,11,14,26,26,40,72,86,87,200,200,200,207,2,11,19.265799690820263,2.36855100001776,199.6008249999477,2923.8937198067633
1781558498,10,,Aggregated,4.700000,0.000000,11,14,26,26,38,72,86,87,200,200,200,211,2,11,19.15515268720375,2.36855100001776,199.6008249999477,2882.7772511848343
1781558499,10,,Aggregated,4.800000,0.000000,11,14,26,26,38,72,86,87,200,200,200,216,2,11,19.08538488425938,2.36855100001776,199.6008249999477,2868.9074074074074
1781558500,10,,Aggregated,4.700000,0.000000,11,14,25,26,38,72,86,87,200,200,200,220,2,11,18.920403454545337,2.36855100001776,199.6008249999477,2867.3727272727274
1781558501,10,,Aggregated,4.700000,0.000000,11,15,25,26,38,70,86,87,200,200,200,227,2,11,18.980527735682333,2.36855100001776,199.6008249999477,2788.911894273128
1781558502,10,,Aggregated,4.800000,0.000000,11,15,25,26,38,70,86,87,200,200,200,230,2,11,18.942299008695144,2.36855100001776,199.6008249999477,2761.3260869565215
1781558503,10,,Aggregated,4.700000,0.000000,11,16,25,26,38,70,86,87,200,200,200,235,2,11,18.856763468083763,2.36855100001776,199.6008249999477,2751.4893617021276
1781558505,10,,Aggregated,4.900000,0.000000,11,17,25,26,38,64,86,87,200,200,200,241,2,11,18.878650896264382,2.36855100001776,199.6008249999477,2737.033195020747
1781558506,10,,Aggregated,4.900000,0.000000,12,18,25,26,38,64,86,87,200,200,200,245,2,12,18.891917612243986,2.36855100001776,199.6008249999477,2735.9142857142856
1781558507,10,,Aggregated,4.900000,0.000000,11,16,25,26,37,64,83,87,200,200,200,252,2,11,18.635240166665266,2.36855100001776,199.6008249999477,2714.7698412698414
1781558508,10,,Aggregated,4.900000,0.000000,11,14,25,26,37,64,83,87,200,200,200,256,2,11,18.469618249998376,2.36855100001776,199.6008249999477,2756.61328125
1781558509,10,,Aggregated,4.700000,0.000000,11,15,25,26,35,62,83,87,200,200,200,263,2,11,18.339547863116117,2.36855100001776,199.6008249999477,2804.8707224334603
1781558510,10,,Aggregated,5.000000,0.000000,11,14,25,26,35,62,83,87,200,200,200,269,2,11,18.099606769515574,2.36855100001776,199.6008249999477,2829.631970260223
1781558511,10,,Aggregated,5.200000,0.000000,11,14,25,26,35,62,83,87,200,200,200,275,2,11,17.899828992726725,2.36855100001776,199.6008249999477,2885.6945454545453
1781558512,10,,Aggregated,5.200000,0.000000,11,14,25,26,35,62,83,87,200,200,200,278,2,11,17.81390283093456,2.36855100001776,199.6008249999477,2864.2122302158273
1781558513,10,,Aggregated,5.300000,0.000000,11,14,25,26,35,53,83,87,200,200,200,286,2,11,17.642098059439462,2.36855100001776,199.6008249999477,2838.671328671329
