Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1781473244,500,,Aggregated,0.000000,0.000000,6900,6900,6900,6900,6900,6900,6900,6900,6900,6900,6900,1,0,6892.016299999341,6892.016299999341,6892.016299999341,6892.016299999341,325.0
1781473245,500,,Aggregated,0.111111,0.000000,11000,11000,11000,11000,11000,11000,11000,11000,11000,11000,11000,6,0,10912.915087999863,10168.701315666718,6892.016299999341,10912.915087999863,325.0
1781473246,500,,Aggregated,0.111111,0.000000,11000,11000,11000,11000,11000,11000,11000,11000,11000,11000,11000,6,0,10912.915087999863,10168.701315666718,6892.016299999341,10912.915087999863,325.0
1781473247,500,,Aggregated,0.100000,0.000000,11000,11000,13000,13000,13000,13000,13000,13000,13000,13000,13000,9,0,11000,11059.93275244459,6892.016299999341,12853.343931000381,325.0
1781473248,500,,Aggregated,0.100000,0.000000,11000,11000,13000,13000,13000,13000,13000,13000,13000,13000,13000,9,0,11000,11059.93275244459,6892.016299999341,12853.343931000381,325.0
1781473249,500,,Aggregated,0.600000,0.000000,13000,15000,15000,15000,15000,15000,15000,15000,15000,15000,15000,17,0,13000,12685.391595647054,6892.016299999341,14594.288944000255,325.0
1781473250,500,,Aggregated,0.600000,0.000000,13000,15000,15000,15000,15000,15000,15000,15000,15000,15000,15000,17,0,13000,12685.391595647054,6892.016299999341,14594.288944000255,325.0
1781473251,500,,Aggregated,0.900000,0.000000,15000,17000,17000,17000,17000,17000,17000,17000,17000,17000,17000,26,0,15000,14043.048321653747,6892.016299999341,16706.558406999648,325.0
1781473252,500,,Aggregated,0.900000,0.000000,15000,17000,17000,17000,17000,17000,17000,17000,17000,17000,17000,26,0,15000,14043.048321653747,6892.016299999341,16706.558406999648,325.0
1781473253,500,,Aggregated,1.700000,0.000000,17000,17000,19000,19000,19000,19000,19000,19000,19000,19000,19000,35,0,17000,15228.12187582853,6892.016299999341,18729.799286000343,325.0
1781473254,500,,Aggregated,1.700000,0.000000,17000,17000,19000,19000,19000,19000,19000,19000,19000,19000,19000,35,0,17000,15228.12187582853,6892.016299999341,18729.799286000343,325.0
1781473255,500,,Aggregated,2.500000,0.000000,17000,19000,19000,19000,21000,21000,21000,21000,21000,21000,21000,42,0,17000,15970.72113595236,6892.016299999341,20791.6026110006,337.45238095238096
1781473256,500,,Aggregated,2.500000,0.000000,17000,19000,19000,19000,21000,21000,21000,21000,21000,21000,21000,42,0,17000,15970.72113595236,6892.016299999341,20791.6026110006,337.45238095238096
1781473257,500,,Aggregated,2.500000,0.000000,17000,19000,19000,19000,21000,21000,21000,21000,21000,21000,21000,42,0,17000,15970.72113595236,6892.016299999341,20791.6026110006,337.45238095238096
1781473258,500,,Aggregated,2.500000,0.000000,17000,19000,19000,19000,21000,21000,21000,21000,21000,21000,21000,42,0,17000,15970.72113595236,6892.016299999341,20791.6026110006,337.45238095238096
1781473259,500,,Aggregated,3.600000,0.000000,17000,19000,21000,21000,24000,24000,24000,24000,24000,24000,24000,51,0,17000,17340.176012980384,6892.016299999341,23814.99201800034,335.2549019607843
1781473260,500,,Aggregated,3.600000,0.000000,17000,19000,21000,21000,24000,24000,24000,24000,24000,24000,24000,51,0,17000,17340.176012980384,6892.016299999341,23814.99201800034,335.2549019607843
1781473261,500,,Aggregated,3.300000,0.000000,19000,24000,26000,26000,26000,26000,26000,26000,26000,26000,26000,71,0,19000,19762.090810070396,6892.016299999341,26135.576867000054,332.36619718309856
1781473262,500,,Aggregated,3.400000,0.000000,24000,26000,26000,26000,26000,27000,27000,27000,27000,27000,27000,103,0,24000,21364.249830203877,6892.016299999341,27302.36238999987,355.4660194174757
1781473263,500,,Aggregated,3.400000,0.000000,26000,26000,26000,26000,27000,27000,27000,27000,27000,27000,27000,136,0,26000,22187.422536029382,6.934396999895398,27302.36238999987,430.0367647058824
1781473264,500,,Aggregated,5.300000,0.000000,26000,26000,27000,27000,27000,27000,27000,27000,27000,27000,27000,176,0,26000,23207.79520181249,6.934396999895398,27302.36238999987,406.16477272727275
1781473265,500,,Aggregated,8.500000,0.000000,26000,26000,27000,27000,27000,27000,27000,27000,27000,27000,27000,203,0,26000,23146.87354142857,6.197812999744201,27302.36238999987,463.1625615763547
1781473266,500,,Aggregated,10.600000,0.000000,26000,27000,27000,27000,27000,28000,28000,28000,31000,31000,31000,237,0,26000,23358.963145839654,6.197812999744201,31098.581561000174,496.9957805907173
1781473267,500,,Aggregated,14.700000,0.000000,26000,27000,27000,27000,28000,28000,28000,28000,33000,33000,33000,264,0,26000,23589.395081132574,6.197812999744201,33043.57645800064,521.6287878787879
1781473268,500,,Aggregated,16.800000,0.000000,26000,27000,27000,27000,28000,28000,29000,29000,33000,33000,33000,292,0,26000,23542.564304071904,6.197812999744201,33043.57645800064,551.695205479452
1781473269,500,,Aggregated,19.800000,0.000000,27000,27000,28000,28000,29000,29000,29000,29000,35000,35000,35000,333,0,27000,24194.267410690674,6.197812999744201,34627.13355800042,523.7837837837837
1781473270,500,,Aggregated,22.900000,0.000000,27000,27000,28000,28000,29000,29000,29000,29000,35000,35000,35000,363,0,27000,24070.41522088153,6.108902999585553,34627.13355800042,594.969696969697
1781473271,500,,Aggregated,25.400000,0.000000,27000,28000,28000,29000,29000,30000,36000,36000,36000,36000,36000,405,0,27000,24775.801987735787,6.108902999585553,36142.94884999981,566.9728395061728
1781473272,500,,Aggregated,28.500000,0.000000,27000,28000,29000,29000,29000,30000,36000,36000,36000,36000,36000,439,0,27000,24928.735999986322,6.108902999585553,36142.94884999981,574.8154897494305
1781473273,500,,Aggregated,31.600000,0.000000,27000,28000,29000,29000,30000,30000,36000,36000,38000,38000,38000,466,0,27000,24991.636592457075,6.108902999585553,37668.737986999986,586.5064377682403
1781473274,500,,Aggregated,33.200000,0.000000,27000,29000,29000,29000,30000,31000,36000,36000,38000,38000,38000,489,0,27000,25130.731421386503,6.108902999585553,37668.737986999986,595.9325153374233
1781473275,500,,Aggregated,33.000000,0.000000,27000,28000,29000,29000,30000,31000,36000,36000,38000,38000,38000,508,0,27000,24625.202816157474,5.724480000026233,37668.737986999986,658.8346456692914
1781473276,500,,Aggregated,32.500000,0.000000,27000,28000,29000,29000,30000,31000,36000,36000,38000,38000,38000,532,0,27000,23950.79959788345,5.724480000026233,37668.737986999986,803.5338345864661
1781473277,500,,Aggregated,30.900000,0.000000,27000,28000,29000,29000,30000,31000,36000,41000,41000,41000,41000,561,0,27000,23816.189029948295,5.724480000026233,40675.540229000035,846.1247771836007
1781473278,500,,Aggregated,30.100000,0.000000,27000,28000,29000,29000,30000,31000,36000,41000,41000,41000,41000,581,0,27000,23395.100199134235,5.694376000064949,40675.540229000035,924.1153184165232
1781473279,500,,Aggregated,29.400000,0.000000,27000,28000,29000,29000,30000,31000,36000,41000,43000,43000,43000,606,0,27000,22925.17740702309,5.694376000064949,43135.73568100037,1039.7706270627064
1781473280,500,,Aggregated,29.100000,0.000000,27000,28000,29000,29000,30000,31000,41000,41000,43000,43000,43000,627,0,27000,22836.88418589791,5.694376000064949,43135.73568100037,1072.6188197767144
1781473281,500,,Aggregated,28.600000,0.000000,26000,28000,29000,29000,30000,31000,41000,41000,43000,43000,43000,653,0,26000,22372.554949480844,5.581063999670732,43135.73568100037,1188.4762633996938
1781473282,500,,Aggregated,27.200000,0.000000,26000,28000,29000,29000,30000,31000,41000,42000,45000,45000,45000,679,0,26000,21974.274362798216,5.581063999670732,45225.64265999972,1308.0265095729014
1781473283,500,,Aggregated,26.200000,0.000000,26000,28000,29000,29000,30000,36000,42000,45000,45000,45000,45000,707,0,26000,22028.538912923614,5.581063999670732,45225.64265999972,1347.3946251768034
1781473284,500,,Aggregated,24.400000,0.000000,26000,28000,29000,29000,30000,35000,42000,45000,45000,45000,45000,725,0,26000,21840.331168085508,5.581063999670732,45225.64265999972,1384.9544827586208
1781473285,500,,Aggregated,23.900000,0.000000,26000,27000,29000,29000,30000,33000,42000,45000,45000,45000,45000,747,0,26000,21559.67121116465,5.581063999670732,45225.64265999972,1466.1151271753681
1781473286,500,,Aggregated,24.200000,0.000000,26000,27000,29000,29000,30000,36000,45000,47000,47000,47000,47000,773,0,26000,21772.951127930126,5.581063999670732,47484.58529900017,1471.5019404915913
1781473287,500,,Aggregated,23.400000,0.000000,26000,27000,29000,29000,30000,36000,45000,47000,47000,47000,47000,795,0,26000,21572.606939838977,5.581063999670732,47484.58529900017,1522.5874213836478
1781473289,500,,Aggregated,23.700000,0.000000,26000,27000,28000,29000,30000,36000,45000,47000,47000,47000,47000,810,0,26000,21527.91637951233,5.581063999670732,47484.58529900017,1521.2888888888888
1781473290,500,,Aggregated,23.900000,0.000000,26000,27000,29000,29000,30000,41000,47000,49000,50000,50000,50000,835,0,26000,21799.75396177245,5.581063999670732,49657.85855300055,1514.4419161676647
